Year,Area,Value,lon,lat
2005,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2005,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2005,Besut,NA,102.5165548255816,5.592496148513997
2005,Bintulu,42.98314606741573,113.4643827049997,3.161374155663838
2005,Jerantut,41.58469945355191,102.55583116571206,4.257283554340091
2005,Kapit,27.719101123595507,113.5124738593169,1.841994069359952
2005,Kemaman,32.64673913043478,103.22607118177245,4.275729149898475
2005,Keningau,26.63125,116.235210531765,5.253512158027202
2005,Klang,48.61538461538461,101.38468603760631,3.0309401772397053
2005,Kota Bharu,32.95108695652174,102.26540134582463,6.0431800118057675
2005,Kota Kinabalu,28.41111111111111,116.16124699448338,6.008151152151239
2005,Kota Tinggi,50.57222222222222,103.9481044360017,1.7648911239531757
2005,Kuala Selangor,49.37362637362637,101.32683495745584,3.3888869544822664
2005,Kuala Terengganu,38.59239130434783,103.03199254228551,5.340495570132848
2005,Kuching,38.53804347826087,110.32774503616919,1.430255494852472
2005,Kulim,NA,100.64879046435199,5.401302438711189
2005,Labuan,28.065217391304348,115.21779042654252,5.30907319055571
2005,Langkawi,36.994565217391305,99.79176518355548,6.346051104610368
2005,Limbang,22.40782122905028,115.12581873479897,4.297707878503285
2005,Miri,28.482758620689655,113.83009255767992,3.872786700204331
2005,Muar,38.32065217391305,102.784470961642,2.1235410179755476
2005,Mukah,NA,112.36852928091876,2.827111406398952
2005,Port Dickson,NA,101.89188727707598,2.534686195212239
2005,Putrajaya,39.994505494505496,101.68379629061687,2.905215067905225
2005,Rompin,NA,103.1129574763459,2.8677544914379762
2005,Samarahan,38.92265193370166,110.4991036212275,1.4499356637704581
2005,Sandakan,38.25,117.99163300648534,5.766036621925741
2005,Sarikei,40.89655172413793,111.4572208036536,2.0529090715680454
2005,Segamat,NA,102.9643149327574,2.480307404961934
2005,Seremban,39.84615384615385,101.91826357112382,2.7518125840143757
2005,Sibu,36.71195652173913,111.90045643797691,2.304085541836012
2005,Sri Aman,30.071428571428573,111.50957152993533,1.2550577881827913
2005,Tanah Merah,34.48314606741573,102.03619054808736,5.752417313036922
2005,Tawau,49.91847826086956,117.63851896977503,4.483228351309785
2005,Temerloh,NA,102.26564756198214,3.5910977416483174
2006,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2006,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2006,Besut,NA,102.5165548255816,5.592496148513997
2006,Bintulu,48.58126721763085,113.4643827049997,3.161374155663838
2006,Jerantut,42.72275862068965,102.55583116571206,4.257283554340091
2006,Kapit,37.41863699582754,113.5124738593169,1.841994069359952
2006,Kemaman,44.114893617021274,103.22607118177245,4.275729149898475
2006,Keningau,42.178082191780824,116.235210531765,5.253512158027202
2006,Klang,56.38219178082192,101.38468603760631,3.0309401772397053
2006,Kota Bharu,39.204166666666666,102.26540134582463,6.0431800118057675
2006,Kota Kinabalu,40.84349030470914,116.16124699448338,6.008151152151239
2006,Kota Tinggi,56.705234159779614,103.9481044360017,1.7648911239531757
2006,Kuala Selangor,59.52624309392265,101.32683495745584,3.3888869544822664
2006,Kuala Terengganu,49.1,103.03199254228551,5.340495570132848
2006,Kuching,48.02066115702479,110.32774503616919,1.430255494852472
2006,Kulim,NA,100.64879046435199,5.401302438711189
2006,Labuan,34.39972527472528,115.21779042654252,5.30907319055571
2006,Langkawi,43.68225584594223,99.79176518355548,6.346051104610368
2006,Limbang,28.394736842105264,115.12581873479897,4.297707878503285
2006,Miri,33.074333800841515,113.83009255767992,3.872786700204331
2006,Muar,50.30684931506849,102.784470961642,2.1235410179755476
2006,Mukah,NA,112.36852928091876,2.827111406398952
2006,Port Dickson,NA,101.89188727707598,2.534686195212239
2006,Putrajaya,50.99441340782123,101.68379629061687,2.905215067905225
2006,Rompin,NA,103.1129574763459,2.8677544914379762
2006,Samarahan,44.21140472878999,110.4991036212275,1.4499356637704581
2006,Sandakan,39.73823529411765,117.99163300648534,5.766036621925741
2006,Sarikei,45.40084388185654,111.4572208036536,2.0529090715680454
2006,Segamat,NA,102.9643149327574,2.480307404961934
2006,Seremban,47.5068870523416,101.91826357112382,2.7518125840143757
2006,Sibu,48.28099173553719,111.90045643797691,2.304085541836012
2006,Sri Aman,48.66164383561644,111.50957152993533,1.2550577881827913
2006,Tanah Merah,39.976090014064695,102.03619054808736,5.752417313036922
2006,Tawau,54.80613668061367,117.63851896977503,4.483228351309785
2006,Temerloh,NA,102.26564756198214,3.5910977416483174
2007,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2007,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2007,Besut,NA,102.5165548255816,5.592496148513997
2007,Bintulu,45.333333333333336,113.4643827049997,3.161374155663838
2007,Jerantut,37.693370165745854,102.55583116571206,4.257283554340091
2007,Kapit,32.88101983002833,113.5124738593169,1.841994069359952
2007,Kemaman,39.91574585635359,103.22607118177245,4.275729149898475
2007,Keningau,39.635616438356166,116.235210531765,5.253512158027202
2007,Klang,48.896408839779006,101.38468603760631,3.0309401772397053
2007,Kota Bharu,38.94068965517241,102.26540134582463,6.0431800118057675
2007,Kota Kinabalu,37.61931034482759,116.16124699448338,6.008151152151239
2007,Kota Tinggi,53.44490358126722,103.9481044360017,1.7648911239531757
2007,Kuala Selangor,43.23249299719888,101.32683495745584,3.3888869544822664
2007,Kuala Terengganu,43.442465753424656,103.03199254228551,5.340495570132848
2007,Kuching,44.00275482093664,110.32774503616919,1.430255494852472
2007,Kulim,NA,100.64879046435199,5.401302438711189
2007,Labuan,31.803347280334727,115.21779042654252,5.30907319055571
2007,Langkawi,38.62112676056338,99.79176518355548,6.346051104610368
2007,Limbang,26.166433566433568,115.12581873479897,4.297707878503285
2007,Miri,29.57638888888889,113.83009255767992,3.872786700204331
2007,Muar,43.14794520547945,102.784470961642,2.1235410179755476
2007,Mukah,NA,112.36852928091876,2.827111406398952
2007,Port Dickson,44.1,101.89188727707598,2.534686195212239
2007,Putrajaya,44.063369397217926,101.68379629061687,2.905215067905225
2007,Rompin,NA,103.1129574763459,2.8677544914379762
2007,Samarahan,32.08839779005525,110.4991036212275,1.4499356637704581
2007,Sandakan,36.69315068493151,117.99163300648534,5.766036621925741
2007,Sarikei,38.09428571428571,111.4572208036536,2.0529090715680454
2007,Segamat,NA,102.9643149327574,2.480307404961934
2007,Seremban,40.25890410958904,101.91826357112382,2.7518125840143757
2007,Sibu,43.8707015130674,111.90045643797691,2.304085541836012
2007,Sri Aman,41.66201117318436,111.50957152993533,1.2550577881827913
2007,Tanah Merah,47.46870653685674,102.03619054808736,5.752417313036922
2007,Tawau,53.35342465753425,117.63851896977503,4.483228351309785
2007,Temerloh,NA,102.26564756198214,3.5910977416483174
2008,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2008,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2008,Besut,NA,102.5165548255816,5.592496148513997
2008,Bintulu,46.09264705882353,113.4643827049997,3.161374155663838
2008,Jerantut,41.1158357771261,102.55583116571206,4.257283554340091
2008,Kapit,31.722058823529412,113.5124738593169,1.841994069359952
2008,Kemaman,38.03680981595092,103.22607118177245,4.275729149898475
2008,Keningau,39.41140215716487,116.235210531765,5.253512158027202
2008,Klang,57.17794117647059,101.38468603760631,3.0309401772397053
2008,Kota Bharu,37.80564263322884,102.26540134582463,6.0431800118057675
2008,Kota Kinabalu,31.698670605613,116.16124699448338,6.008151152151239
2008,Kota Tinggi,48.70506912442397,103.9481044360017,1.7648911239531757
2008,Kuala Selangor,43.11669128508124,101.32683495745584,3.3888869544822664
2008,Kuala Terengganu,48.3134110787172,103.03199254228551,5.340495570132848
2008,Kuching,35.905660377358494,110.32774503616919,1.430255494852472
2008,Kulim,NA,100.64879046435199,5.401302438711189
2008,Labuan,34.15028901734104,115.21779042654252,5.30907319055571
2008,Langkawi,31.85358711566618,99.79176518355548,6.346051104610368
2008,Limbang,26.89589442815249,115.12581873479897,4.297707878503285
2008,Miri,28.251445086705203,113.83009255767992,3.872786700204331
2008,Muar,46.089595375722546,102.784470961642,2.1235410179755476
2008,Mukah,NA,112.36852928091876,2.827111406398952
2008,Port Dickson,42.16307692307692,101.89188727707598,2.534686195212239
2008,Putrajaya,43.16350364963504,101.68379629061687,2.905215067905225
2008,Rompin,NA,103.1129574763459,2.8677544914379762
2008,Samarahan,45.0131195335277,110.4991036212275,1.4499356637704581
2008,Sandakan,33.58806404657933,117.99163300648534,5.766036621925741
2008,Sarikei,35.794871794871796,111.4572208036536,2.0529090715680454
2008,Segamat,NA,102.9643149327574,2.480307404961934
2008,Seremban,40.234693877551024,101.91826357112382,2.7518125840143757
2008,Sibu,36.62297496318115,111.90045643797691,2.304085541836012
2008,Sri Aman,30.742603550295858,111.50957152993533,1.2550577881827913
2008,Tanah Merah,46.9841726618705,102.03619054808736,5.752417313036922
2008,Tawau,38.590308370044056,117.63851896977503,4.483228351309785
2008,Temerloh,NA,102.26564756198214,3.5910977416483174
2009,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2009,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2009,Besut,NA,102.5165548255816,5.592496148513997
2009,Bintulu,47.142011834319526,113.4643827049997,3.161374155663838
2009,Jerantut,34.66347305389222,102.55583116571206,4.257283554340091
2009,Kapit,38.708536585365856,113.5124738593169,1.841994069359952
2009,Kemaman,36.1188475390156,103.22607118177245,4.275729149898475
2009,Keningau,43.404884318766065,116.235210531765,5.253512158027202
2009,Klang,56.75753920386007,101.38468603760631,3.0309401772397053
2009,Kota Bharu,40.97460701330109,102.26540134582463,6.0431800118057675
2009,Kota Kinabalu,33.73670886075949,116.16124699448338,6.008151152151239
2009,Kota Tinggi,47.10082063305979,103.9481044360017,1.7648911239531757
2009,Kuala Selangor,48.42738095238095,101.32683495745584,3.3888869544822664
2009,Kuala Terengganu,46.14101057579318,103.03199254228551,5.340495570132848
2009,Kuching,33.833531510107015,110.32774503616919,1.430255494852472
2009,Kulim,NA,100.64879046435199,5.401302438711189
2009,Labuan,39.09638554216867,115.21779042654252,5.30907319055571
2009,Langkawi,32.59615384615385,99.79176518355548,6.346051104610368
2009,Limbang,24.864123957091778,115.12581873479897,4.297707878503285
2009,Miri,35.27619047619048,113.83009255767992,3.872786700204331
2009,Muar,48.23186682520809,102.784470961642,2.1235410179755476
2009,Mukah,NA,112.36852928091876,2.827111406398952
2009,Port Dickson,47.8479809976247,101.89188727707598,2.534686195212239
2009,Putrajaya,41.3611442193087,101.68379629061687,2.905215067905225
2009,Rompin,NA,103.1129574763459,2.8677544914379762
2009,Samarahan,50.00709219858156,110.4991036212275,1.4499356637704581
2009,Sandakan,28.3768115942029,117.99163300648534,5.766036621925741
2009,Sarikei,38.920481927710846,111.4572208036536,2.0529090715680454
2009,Segamat,NA,102.9643149327574,2.480307404961934
2009,Seremban,41.10570071258907,101.91826357112382,2.7518125840143757
2009,Sibu,42.2210401891253,111.90045643797691,2.304085541836012
2009,Sri Aman,36.14846625766871,111.50957152993533,1.2550577881827913
2009,Tanah Merah,49.68261964735516,102.03619054808736,5.752417313036922
2009,Tawau,39.95817958179582,117.63851896977503,4.483228351309785
2009,Temerloh,NA,102.26564756198214,3.5910977416483174
2010,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2010,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2010,Besut,NA,102.5165548255816,5.592496148513997
2010,Bintulu,40.84240150093809,113.4643827049997,3.161374155663838
2010,Jerantut,33.66828322017459,102.55583116571206,4.257283554340091
2010,Kapit,30.106614017769004,113.5124738593169,1.841994069359952
2010,Kemaman,35.14036786060019,103.22607118177245,4.275729149898475
2010,Keningau,32.58671952428147,116.235210531765,5.253512158027202
2010,Klang,53.970782280867105,101.38468603760631,3.0309401772397053
2010,Kota Bharu,40.84966698382493,102.26540134582463,6.0431800118057675
2010,Kota Kinabalu,35.84592445328032,116.16124699448338,6.008151152151239
2010,Kota Tinggi,43.68867924528302,103.9481044360017,1.7648911239531757
2010,Kuala Selangor,39.34720908230842,101.32683495745584,3.3888869544822664
2010,Kuala Terengganu,47.36921624173749,103.03199254228551,5.340495570132848
2010,Kuching,24.803809523809523,110.32774503616919,1.430255494852472
2010,Kulim,NA,100.64879046435199,5.401302438711189
2010,Labuan,39.3476599808978,115.21779042654252,5.30907319055571
2010,Langkawi,30.88061127029608,99.79176518355548,6.346051104610368
2010,Limbang,24.51819075712881,115.12581873479897,4.297707878503285
2010,Miri,24.762039660056654,113.83009255767992,3.872786700204331
2010,Muar,46.98675496688742,102.784470961642,2.1235410179755476
2010,Mukah,NA,112.36852928091876,2.827111406398952
2010,Port Dickson,45.70275403608737,101.89188727707598,2.534686195212239
2010,Putrajaya,41.251694094869315,101.68379629061687,2.905215067905225
2010,Rompin,NA,103.1129574763459,2.8677544914379762
2010,Samarahan,42.36440677966102,110.4991036212275,1.4499356637704581
2010,Sandakan,27.38888888888889,117.99163300648534,5.766036621925741
2010,Sarikei,31.132057416267944,111.4572208036536,2.0529090715680454
2010,Segamat,NA,102.9643149327574,2.480307404961934
2010,Seremban,40.65681601525262,101.91826357112382,2.7518125840143757
2010,Sibu,35.433837429111534,111.90045643797691,2.304085541836012
2010,Sri Aman,28.052785923753667,111.50957152993533,1.2550577881827913
2010,Tanah Merah,50.9859943977591,102.03619054808736,5.752417313036922
2010,Tawau,37.79114533205005,117.63851896977503,4.483228351309785
2010,Temerloh,NA,102.26564756198214,3.5910977416483174
2011,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2011,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2011,Besut,NA,102.5165548255816,5.592496148513997
2011,Bintulu,45.02048417132216,113.4643827049997,3.161374155663838
2011,Jerantut,35.66,102.55583116571206,4.257283554340091
2011,Kapit,33.78727841501564,113.5124738593169,1.841994069359952
2011,Kemaman,40.974559686888455,103.22607118177245,4.275729149898475
2011,Keningau,31.33431661750246,116.235210531765,5.253512158027202
2011,Klang,55.27449168207024,101.38468603760631,3.0309401772397053
2011,Kota Bharu,44.79046673286991,102.26540134582463,6.0431800118057675
2011,Kota Kinabalu,33.9382957884427,116.16124699448338,6.008151152151239
2011,Kota Tinggi,46.45648148148148,103.9481044360017,1.7648911239531757
2011,Kuala Selangor,47.33826247689464,101.32683495745584,3.3888869544822664
2011,Kuala Terengganu,49.08434864104967,103.03199254228551,5.340495570132848
2011,Kuching,36.23822975517891,110.32774503616919,1.430255494852472
2011,Kulim,NA,100.64879046435199,5.401302438711189
2011,Labuan,40.168099331423115,115.21779042654252,5.30907319055571
2011,Langkawi,32.51690821256039,99.79176518355548,6.346051104610368
2011,Limbang,27.771296296296295,115.12581873479897,4.297707878503285
2011,Miri,31.6804788213628,113.83009255767992,3.872786700204331
2011,Muar,48.70860314523589,102.784470961642,2.1235410179755476
2011,Mukah,NA,112.36852928091876,2.827111406398952
2011,Port Dickson,49.930516431924886,101.89188727707598,2.534686195212239
2011,Putrajaya,40.97483059051307,101.68379629061687,2.905215067905225
2011,Rompin,NA,103.1129574763459,2.8677544914379762
2011,Samarahan,44.620527306967986,110.4991036212275,1.4499356637704581
2011,Sandakan,33.469043151969984,117.99163300648534,5.766036621925741
2011,Sarikei,40.4058106841612,111.4572208036536,2.0529090715680454
2011,Segamat,NA,102.9643149327574,2.480307404961934
2011,Seremban,42.50844277673546,101.91826357112382,2.7518125840143757
2011,Sibu,37.00277008310249,111.90045643797691,2.304085541836012
2011,Sri Aman,32.91155046826223,111.50957152993533,1.2550577881827913
2011,Tanah Merah,55.224074074074075,102.03619054808736,5.752417313036922
2011,Tawau,36.63627906976744,117.63851896977503,4.483228351309785
2011,Temerloh,NA,102.26564756198214,3.5910977416483174
2012,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2012,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2012,Besut,NA,102.5165548255816,5.592496148513997
2012,Bintulu,39.924528301886795,113.4643827049997,3.161374155663838
2012,Jerantut,33.74952380952381,102.55583116571206,4.257283554340091
2012,Kapit,37.48289345063539,113.5124738593169,1.841994069359952
2012,Kemaman,52.24399260628466,103.22607118177245,4.275729149898475
2012,Keningau,31.603846153846153,116.235210531765,5.253512158027202
2012,Klang,54.09023255813953,101.38468603760631,3.0309401772397053
2012,Kota Bharu,35.39518900343643,102.26540134582463,6.0431800118057675
2012,Kota Kinabalu,34.80769230769231,116.16124699448338,6.008151152151239
2012,Kota Tinggi,46.807799442896936,103.9481044360017,1.7648911239531757
2012,Kuala Selangor,41.72248803827751,101.32683495745584,3.3888869544822664
2012,Kuala Terengganu,48.40091743119266,103.03199254228551,5.340495570132848
2012,Kuching,40.93824884792627,110.32774503616919,1.430255494852472
2012,Kulim,NA,100.64879046435199,5.401302438711189
2012,Labuan,34.88169014084507,115.21779042654252,5.30907319055571
2012,Langkawi,35.694524495677236,99.79176518355548,6.346051104610368
2012,Limbang,28.094196003805894,115.12581873479897,4.297707878503285
2012,Miri,34.17706422018349,113.83009255767992,3.872786700204331
2012,Muar,44.23034227567067,102.784470961642,2.1235410179755476
2012,Mukah,NA,112.36852928091876,2.827111406398952
2012,Port Dickson,48.43190298507463,101.89188727707598,2.534686195212239
2012,Putrajaya,38.89790076335878,101.68379629061687,2.905215067905225
2012,Rompin,NA,103.1129574763459,2.8677544914379762
2012,Samarahan,43.91984732824427,110.4991036212275,1.4499356637704581
2012,Sandakan,33.00840336134454,117.99163300648534,5.766036621925741
2012,Sarikei,43.333333333333336,111.4572208036536,2.0529090715680454
2012,Segamat,NA,102.9643149327574,2.480307404961934
2012,Seremban,42.73452157598499,101.91826357112382,2.7518125840143757
2012,Sibu,34.49814814814815,111.90045643797691,2.304085541836012
2012,Sri Aman,31.95984703632887,111.50957152993533,1.2550577881827913
2012,Tanah Merah,52.88909426987061,102.03619054808736,5.752417313036922
2012,Tawau,35.62656400384986,117.63851896977503,4.483228351309785
2012,Temerloh,NA,102.26564756198214,3.5910977416483174
2013,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2013,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2013,Besut,NA,102.5165548255816,5.592496148513997
2013,Bintulu,35.629303278688525,113.4643827049997,3.161374155663838
2013,Jerantut,33.289221556886226,102.55583116571206,4.257283554340091
2013,Kapit,34.59189895470383,113.5124738593169,1.841994069359952
2013,Kemaman,49.23107971745711,103.22607118177245,4.275729149898475
2013,Keningau,32.53627888123226,116.235210531765,5.253512158027202
2013,Klang,56.67429038186645,101.38468603760631,3.0309401772397053
2013,Kota Bharu,40.36146529042704,102.26540134582463,6.0431800118057675
2013,Kota Kinabalu,35.96156269691242,116.16124699448338,6.008151152151239
2013,Kota Tinggi,44.48581135091926,103.9481044360017,1.7648911239531757
2013,Kuala Selangor,36.55395395395395,101.32683495745584,3.3888869544822664
2013,Kuala Terengganu,48.742574257425744,103.03199254228551,5.340495570132848
2013,Kuching,34.848430313937214,110.32774503616919,1.430255494852472
2013,Kulim,NA,100.64879046435199,5.401302438711189
2013,Labuan,35.13692029712909,115.21779042654252,5.30907319055571
2013,Langkawi,38.14769730168391,99.79176518355548,6.346051104610368
2013,Limbang,31.314939709789495,115.12581873479897,4.297707878503285
2013,Miri,31.187104430379748,113.83009255767992,3.872786700204331
2013,Muar,45.34623217922607,102.784470961642,2.1235410179755476
2013,Mukah,NA,112.36852928091876,2.827111406398952
2013,Port Dickson,44.88605788830005,101.89188727707598,2.534686195212239
2013,Putrajaya,40.736,101.68379629061687,2.905215067905225
2013,Rompin,NA,103.1129574763459,2.8677544914379762
2013,Samarahan,42.20600858369099,110.4991036212275,1.4499356637704581
2013,Sandakan,37.100356294536816,117.99163300648534,5.766036621925741
2013,Sarikei,38.56793862305673,111.4572208036536,2.0529090715680454
2013,Segamat,NA,102.9643149327574,2.480307404961934
2013,Seremban,45.785872855701314,101.91826357112382,2.7518125840143757
2013,Sibu,33.2347754767275,111.90045643797691,2.304085541836012
2013,Sri Aman,35.59179963643708,111.50957152993533,1.2550577881827913
2013,Tanah Merah,42.01589193484307,102.03619054808736,5.752417313036922
2013,Tawau,32.38444308694767,117.63851896977503,4.483228351309785
2013,Temerloh,NA,102.26564756198214,3.5910977416483174
2014,Alor Gajah,NA,102.1979224769679,2.3834383243094655
2014,Batu Pahat,NA,103.03651823435946,1.9253161881352923
2014,Besut,NA,102.5165548255816,5.592496148513997
2014,Bintulu,38.41736792893876,113.4643827049997,3.161374155663838
2014,Jerantut,33.4394170877894,102.55583116571206,4.257283554340091
